#    ID   RA            Dec        F814W   F555W
#         [deg]         [deg]
    661   161.752035    17.289131  27.368  28.561
    662   161.756474    17.301447  28.661  31.037
    663   161.752342    17.289977  26.780  28.517
    664   161.748298    17.278753  28.437  30.411
    665   161.752963    17.291701  29.075  29.519
    666   161.753204    17.292366  28.965  30.127
    667   161.749055    17.280854  28.869  28.775
    668   161.748936    17.280522  27.988  29.956
    669   161.750032    17.283565  27.986  30.323
    670   161.751384    17.287314  26.309  26.626
    671   161.756072    17.300317  28.243  30.012
    672   161.749594    17.282340  28.568  30.063
    673   161.751135    17.286610  28.246  27.972
    674   161.747825    17.277419  29.121  30.625
    675   161.752848    17.291356  27.323  27.680
    676   161.751696    17.288158  27.007  27.150
    677   161.753283    17.292559  28.882  29.000
    678   161.742357    17.262228  28.407  30.323
    679   161.753047    17.291899  27.527  29.619
    680   161.748911    17.280421  27.131  29.323
    681   161.748142    17.278281  28.840  30.027
    682   161.754779    17.296697  26.816  29.913
    683   161.752264    17.289716  27.996  30.974
    684   161.752593    17.290623  28.561  30.508
    685   161.752440    17.290197  27.389  29.194
    686   161.746651    17.274124  28.512  30.127
    687   161.755082    17.297518  28.011  30.183
    688   161.748849    17.280222  27.489  30.347
    689   161.753089    17.291984  28.021  29.155
    690   161.753668    17.293586  28.022  29.302
    691   161.748491    17.279220  28.475  30.282
    692   161.749067    17.280817  28.130  29.203
    693   161.751172    17.286659  28.625  29.508
    694   161.751272    17.286934  28.053  29.874
    695   161.751727    17.288197  28.811  30.052
    696   161.750233    17.284047  27.989  29.895
    697   161.745430    17.270717  27.811  30.303
    698   161.747355    17.276053  27.943  29.986
    699   161.753548    17.293238  28.460  29.561
    700   161.755041    17.297377  26.376  27.985
    701   161.746051    17.272426  27.549  28.034
    702   161.751866    17.288563  23.950  24.443
    703   161.748001    17.277830  28.542  30.137
    704   161.753665    17.293547  27.889  30.131
    705   161.746275    17.273037  28.536  30.020
    706   161.753761    17.293812  26.830  29.880
    707   161.753651    17.293503  28.942  29.643
    708   161.750546    17.284883  27.898  29.023
    709   161.754304    17.295311  26.304  26.608
    710   161.752760    17.291021  28.233  28.685
    711   161.752514    17.290337  28.875  29.886
    712   161.753867    17.294087  28.577  30.394
    713   161.753298    17.292506  28.000  30.377
    714   161.749052    17.280720  27.333  29.621
    715   161.752814    17.291161  27.762  29.730
    716   161.751404    17.287241  27.403  28.892
    717   161.748541    17.279292  28.784  30.736
    718   161.750486    17.284690  27.354  28.055
    719   161.755369    17.298236  28.335  30.499
    720   161.752993    17.291638  28.755  29.446
    721   161.752562    17.290440  27.867  30.784
    722   161.749169    17.281017  28.347  30.883
    723   161.753011    17.291676  28.266  29.579
    724   161.749489    17.281901  27.580  30.370
    725   161.755544    17.298695  26.177  28.807
    726   161.753918    17.294184  26.766  30.317
    727   161.749057    17.280691  27.016  29.463
    728   161.749274    17.281290  28.798  30.195
    729   161.753742    17.293686  27.773  31.239
    730   161.751736    17.288118  28.345  29.363
    731   161.750832    17.285607  27.852  30.182
    732   161.752906    17.291349  29.007  29.481
    733   161.752166    17.289291  27.975  28.229
    734   161.752036    17.288931  28.872  30.606
    735   161.754041    17.294488  27.542  30.500
    736   161.755375    17.298185  27.711  28.309
    737   161.750646    17.285063  29.147  29.417
    738   161.749921    17.283046  28.870  29.999
    739   161.752408    17.289947  28.410  28.509
    740   161.752515    17.290244  28.291  28.584
    741   161.753766    17.293708  27.632  29.806
    742   161.749175    17.280963  28.681  29.723
    743   161.750629    17.285000  28.707  30.069
    744   161.754312    17.295219  27.342  31.147
    745   161.752692    17.290716  28.628  29.510
    746   161.753726    17.293586  27.685  28.948
    747   161.750929    17.285823  28.208  28.750
    748   161.753112    17.291874  28.595  30.077
    749   161.751787    17.288191  28.269  29.093
    750   161.749686    17.282357  27.486  29.437
    751   161.745261    17.270073  28.921  29.917
    752   161.754383    17.295390  28.851  31.305
    753   161.753210    17.292131  28.678  29.210
    754   161.752175    17.289251  27.876  29.266
    755   161.751902    17.288493  26.892  26.552
    756   161.750608    17.284899  28.685  28.708
    757   161.754011    17.294341  28.157  29.847
    758   161.751786    17.288159  27.662  29.368
    759   161.750929    17.285774  27.447  29.284
    760   161.752198    17.289296  28.435  30.998
    761   161.749271    17.281172  28.895  29.931
    762   161.752334    17.289668  24.944  26.664
    763   161.746380    17.273143  28.892  29.889
    764   161.752348    17.289705  26.956  29.867
    765   161.753914    17.294047  27.626  29.582
    766   161.752489    17.290092  27.322  31.239
    767   161.756388    17.300910  28.578  29.548
    768   161.752975    17.291440  27.870  30.732
    769   161.752431    17.289929  28.020  29.464
    770   161.751662    17.287792  28.675  29.229
    771   161.753298    17.292329  29.126  29.638
    772   161.751230    17.286589  27.988  28.521
    773   161.752261    17.289447  26.618  26.653
    774   161.751825    17.288239  27.714  29.225
    775   161.751381    17.287003  28.143  30.667
    776   161.750069    17.283359  28.735  29.719
    777   161.755638    17.298811  28.853  29.836
    778   161.752224    17.289337  27.975  29.307
    779   161.743959    17.266395  28.958  31.090
    780   161.760409    17.312044  28.661  29.349
    781   161.753268    17.292227  29.010  30.254
    782   161.752536    17.290187  27.676  30.430
    783   161.750975    17.285856  27.395  27.836
    784   161.754274    17.295002  27.649  30.200
    785   161.753258    17.292182  27.428  28.359
    786   161.745258    17.269972  28.775  30.363
    787   161.753680    17.293339  28.785  29.877
    788   161.750859    17.285509  28.040  28.374
    789   161.742487    17.262267  27.897  29.613
    790   161.754067    17.294406  28.625  29.272
    791   161.752891    17.291141  27.932  28.853
    792   161.753756    17.293538  27.643  28.421
    793   161.752526    17.290123  27.906  29.215
    794   161.751598    17.287546  27.762  28.878
    795   161.753642    17.293217  29.015  30.428
    796   161.757836    17.304850  28.224  30.468
    797   161.754868    17.296612  29.029  30.509
    798   161.749953    17.282970  28.349  30.210
    799   161.753427    17.292610  28.587  30.304
    800   161.749247    17.281008  29.147  30.768
    801   161.752908    17.291163  28.035  28.383
    802   161.756110    17.300046  29.033  30.159
    803   161.747171    17.275233  26.772  28.687
    804   161.744733    17.268465  28.819  30.091
    805   161.751061    17.286025  25.206  27.370
    806   161.749697    17.282240  28.479  29.536
    807   161.754146    17.294583  27.553  30.157
    808   161.752785    17.290798  26.555  28.347
    809   161.750929    17.285645  27.739  27.966
    810   161.751332    17.286763  27.981  27.969
    811   161.751178    17.286333  26.507  26.679
    812   161.748873    17.279936  28.749  29.587
    813   161.752203    17.289175  26.470  28.011
    814   161.750125    17.283406  29.042  29.054
    815   161.750222    17.283673  28.594  30.044
    816   161.749678    17.282160  28.074  28.402
    817   161.751227    17.286461  27.288  28.686
    818   161.753022    17.291436  27.146  29.136
    819   161.753583    17.292993  27.978  30.301
    820   161.751012    17.285854  28.055  29.967
    821   161.750698    17.284981  28.299  30.056
    822   161.750343    17.283994  28.767  29.841
    823   161.751000    17.285817  28.276  28.501
    824   161.748614    17.279193  27.616  30.377
    825   161.754416    17.295294  28.578  28.935
    826   161.749962    17.282932  28.418  29.660
    827   161.750273    17.283794  29.069  30.586
    828   161.749554    17.281799  26.921  28.596
    829   161.755098    17.297182  27.889  31.328
    830   161.752901    17.291084  28.031  29.316
    831   161.752864    17.290978  28.524  28.642
    832   161.746191    17.272455  28.194  30.038
    833   161.749459    17.281522  28.142  29.432
    834   161.746790    17.274099  28.555  29.429
    835   161.756631    17.301402  29.110  30.941
    836   161.751281    17.286555  29.118  29.598
    837   161.752341    17.289494  28.736  30.087
    838   161.748652    17.279256  27.413  31.164
    839   161.752431    17.289740  27.579  27.683
    840   161.751647    17.287566  28.659  28.580
    841   161.754099    17.294369  28.447  29.945
    842   161.753342    17.292267  26.754  29.508
    843   161.754658    17.295910  24.566  26.583
    844   161.747601    17.276325  28.530  30.143
    845   161.750187    17.283501  28.339  29.370
    846   161.752320    17.289419  28.660  28.417
    847   161.751730    17.287772  27.745  31.192
    848   161.753466    17.292590  28.586  29.478
    849   161.754693    17.295993  28.635  29.548
    850   161.754188    17.294590  27.793  29.987
    851   161.752528    17.289980  27.727  28.133
    852   161.751271    17.286490  27.569  30.678
    853   161.743666    17.265376  28.871  30.647
    854   161.753079    17.291498  28.883  30.614
    855   161.751034    17.285822  28.397  29.227
    856   161.751861    17.288114  27.264  28.884
    857   161.751236    17.286379  24.641  27.162
    858   161.749125    17.280509  28.986  29.605
    859   161.754395    17.295132  28.154  30.101
    860   161.750938    17.285538  26.781  28.675
    861   161.755955    17.299457  28.656  29.942
    862   161.755793    17.299008  28.553  29.841
    863   161.747612    17.276302  28.404  29.999
    864   161.749710    17.282118  29.016  30.226
    865   161.751606    17.287378  28.293  30.029
    866   161.754139    17.294407  27.595  29.012
    867   161.753912    17.293774  28.231  29.202
    868   161.752373    17.289504  28.580  29.775
    869   161.752088    17.288708  26.124  26.301
    870   161.753927    17.293801  27.889  30.515
    871   161.751743    17.287739  28.604  29.357
    872   161.751776    17.287824  27.568  30.018
    873   161.754128    17.294353  27.600  29.687
    874   161.748357    17.278330  28.231  30.647
    875   161.748096    17.277604  28.070  30.876
    876   161.753525    17.292670  28.100  29.804
    877   161.753596    17.292866  27.436  29.619
    878   161.750828    17.285183  28.718  29.244
    879   161.750759    17.284987  26.999  29.302
    880   161.749452    17.281357  28.028  29.422
    881   161.743687    17.265353  28.614  30.920
    882   161.754795    17.296182  26.359  27.391
    883   161.752809    17.290669  28.418  29.523
    884   161.753853    17.293565  28.188  29.506
    885   161.753988    17.293941  27.269  30.019
    886   161.753061    17.291366  26.818  29.817
    887   161.754558    17.295513  26.601  26.439
    888   161.751579    17.287244  27.168  28.402
    889   161.752306    17.289260  25.397  26.823
    890   161.749242    17.280755  28.532  30.696
    891   161.753710    17.293151  28.267  29.736
    892   161.754240    17.294620  27.554  29.634
    893   161.744724    17.268209  27.094  30.259
    894   161.747536    17.276006  27.745  30.516
    895   161.751084    17.285851  26.979  28.946
    896   161.750683    17.284735  27.494  29.877
    897   161.751784    17.287789  28.391  29.171
    898   161.753464    17.292450  29.027  29.541
    899   161.749732    17.282089  28.558  30.494
    900   161.754332    17.294852  28.711  30.712
